withinblocktrial,block,block_repetition,rt,resp,acc,cresp,conf_press,cj,rtconf,coherence,metacognition,slow_trial,manipulation,sub_id,age,gender,handedness,X,batch,check1,check2,check3,check4
34,5,1,0.9157731,['n'],1,right,['e'],0,0.7226879,0.1,0,0,FastAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
35,5,1,0.8676278,['c'],1,left,['e'],0,0.6925936,0.4,0,0,FastAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
36,5,1,0.68401,['n'],1,right,['u'],1,0.4965301,0.2,1,0,FastAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
37,5,1,1.4989666,['c'],1,left,['u'],1,1.1718246,0.2,1,0,FastAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
38,5,1,0.6509356,['c'],0,right,['e'],0,1.0048611,0.1,1,0,FastAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
39,5,1,0.5347389,['n'],0,left,['e'],0,0.8024407,0.1,1,0,FastAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
40,5,1,0.734492,['n'],1,right,['e'],0,0.8560039,0.2,0,0,FastAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
41,5,1,1.8167944,['c'],0,right,['e'],0,0.6878839,0.2,1,0,FastAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
42,5,1,0.8520423,['c'],1,left,['u'],1,0.3092044,0.4,1,0,FastAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
43,5,1,0.9344311,['c'],1,left,['e'],0,0.6304463,0.2,0,0,FastAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
44,5,1,0.7342757,['c'],1,left,['e'],0,0.9463236,0.2,0,0,FastAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
45,5,1,0.7175707,['c'],1,left,['e'],0,1.1544709,0.4,0,0,FastAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
46,5,1,0.9165646,['c'],1,left,['e'],0,0.7225471,0.4,0,0,FastAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
47,5,1,0.5677325,['c'],0,right,['e'],0,1.3458316,0.2,1,0,FastAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
48,5,1,0.6176482,['c'],1,left,['e'],0,0.5337442,0.2,0,0,FastAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
49,5,1,1.6178318,['c'],1,left,['e'],0,0.9306903,0.4,0,0,FastAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
50,5,1,1.0678682,['n'],1,right,['u'],1,0.3731347,0.4,1,0,FastAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
51,5,1,0.66647,['n'],1,right,['e'],0,0.5428524,0.4,0,0,FastAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
52,5,1,0.7668437,['c'],1,left,['u'],1,0.4777209,0.1,1,0,FastAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
53,5,1,1.3014909,['n'],0,left,['e'],0,0.5049843,0.1,1,0,FastAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
54,5,1,0.6338592,['c'],0,right,['u'],1,0.3983524,0.4,0,0,FastAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
55,5,1,0.8511365,['n'],1,right,['u'],1,1.7106191,0.4,1,0,FastAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
56,5,1,0.5854698,['n'],1,right,['u'],1,1.5262299,0.2,1,0,FastAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
57,5,1,0.6010934,['c'],0,right,['u'],1,0.9963308,0.2,0,0,FastAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
58,5,1,0.7330893,['c'],1,left,['u'],1,0.8343362,0.1,1,0,FastAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
59,5,1,0.5001176,['c'],1,left,['u'],1,0.5590211,0.2,1,0,FastAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
0,6,1,0.7504017,['n'],1,right,['u'],1,0.6118154,0.2,1,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
1,6,1,0.6347663,['c'],0,right,['u'],1,0.5321944,0.2,0,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
2,6,1,1.1179228,['c'],1,left,['e'],0,0.4847729,0.4,0,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
3,6,1,1.1676705,['n'],1,right,['e'],0,0.3252925,0.2,0,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
4,6,1,0.4498615,['c'],1,left,['u'],1,0.4425975,0.4,1,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
5,6,1,0.6829457,['c'],1,left,['u'],1,0.2231299,0.2,1,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
6,6,1,1.150806,['c'],1,left,['e'],0,0.2027817,0.1,0,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
7,6,1,0.816787,['c'],1,left,['u'],1,0.372812,0.4,1,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
8,6,1,0.5847242,['c'],1,left,['u'],1,0.1772724,0.2,1,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
9,6,1,1.0511355,['n'],1,right,['e'],0,0.2432709,0.1,0,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
10,6,1,0.7342529,['c'],1,left,['u'],1,0.2070981,0.2,1,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
11,6,1,1.0828116,['n'],1,right,['e'],0,0.143428,0.1,0,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
12,6,1,1.7673623,['n'],1,right,['u'],1,0.9337486,0.4,1,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
13,6,1,2.0000289,['c'],0,right,['e'],0,0.4347446,0.1,1,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
14,6,1,1.1178973,['c'],1,left,['u'],1,0.4873426,0.1,1,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
15,6,1,0.8181765,['c'],1,left,['u'],1,0.1019609,0.2,1,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
16,6,1,0.8344468,['c'],1,left,['u'],1,0.162872,0.4,1,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
17,6,1,1.6840725,['n'],0,left,['e'],0,0.1719985,0.4,1,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
18,6,1,2.0843445,['n'],0,left,['e'],0,0.580362,0.1,1,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
19,6,1,0.7007254,['n'],1,right,['e'],0,0.1638884,0.1,0,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
20,6,1,1.2174821,['n'],1,right,['e'],0,0.2069696,0.4,0,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
21,6,1,1.0673416,['n'],1,right,['e'],0,0.1747056,0.4,0,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
22,6,1,0.9344898,['c'],1,left,['u'],1,0.1335798,0.4,1,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
23,6,1,1.3675405,['n'],0,left,['e'],0,0.2687087,0.4,1,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
24,6,1,1.0678957,['c'],1,left,['u'],1,0.1851096,0.4,1,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
25,6,1,1.7336882,['c'],0,right,['e'],0,0.3992499,0.2,1,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
26,6,1,0.9351604,['n'],1,right,['u'],1,0.2522793,0.1,1,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
27,6,1,0.9677855,['c'],1,left,['e'],0,0.6062243,0.1,0,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
28,6,1,1.5172767,['c'],1,left,['u'],1,0.1404269,0.2,1,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
29,6,1,1.383515,['n'],0,left,['e'],0,0.162293,0.1,1,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
30,6,1,1.767246,['n'],0,left,['e'],0,0.2643846,0.1,1,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
31,6,1,1.5179997,['c'],0,right,['e'],0,0.1792128,0.4,1,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
32,6,1,1.033202,['n'],1,right,['u'],1,0.277628,0.4,1,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
33,6,1,1.0675961,['c'],1,left,['u'],1,0.1302347,0.2,1,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
34,6,1,1.2003096,['c'],1,left,['u'],1,0.1433717,0.4,1,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
35,6,1,1.7002962,['c'],1,left,['u'],1,0.2492222,0.1,1,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
36,6,1,1.3013389,['c'],0,right,['u'],1,0.0773562,0.1,0,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
37,6,1,0.8844964,['c'],0,right,['u'],1,0.1698355,0.2,0,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
38,6,1,1.7501103,['n'],0,left,['e'],0,0.0964551,0.1,1,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
39,6,1,1.7840774,['c'],1,left,['u'],1,0.2632577,0.4,1,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
40,6,1,1.1011267,['n'],1,right,['e'],0,0.1950669,0.4,0,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
41,6,1,1.0007671,['c'],1,left,['u'],1,0.2146333,0.4,1,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
42,6,1,1.1991109,['n'],0,left,['u'],1,0.1771143,0.4,0,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
43,6,1,0.9009228,['n'],1,right,['u'],1,0.2156012,0.2,1,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
44,6,1,1.4167355,['n'],0,left,['u'],1,0.1846405,0.1,0,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
45,6,1,1.2505401,['n'],1,right,['e'],0,0.2100505,0.2,0,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
46,6,1,0.801516,['n'],1,right,['e'],0,0.1727139,0.2,0,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
47,6,1,1.2837714,['c'],1,left,['u'],1,0.1491368,0.4,1,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
48,6,1,1.2822866,['n'],1,right,['e'],0,0.1756777,0.1,0,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
49,6,1,1.1521149,['n'],1,right,['u'],1,0.1883343,0.1,1,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
50,6,1,1.0509516,['n'],1,right,['e'],0,0.1735809,0.4,0,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
51,6,1,1.0503306,['n'],1,right,['e'],0,0.1440529,0.2,0,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
52,6,1,1.0177683,['n'],1,right,['e'],0,0.1332114,0.1,0,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
53,6,1,1.8010592,['n'],1,right,['e'],0,0.4256393,0.1,0,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
54,6,1,2.184201,['c'],0,right,['e'],0,0.1809353,0.2,1,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
55,6,1,1.567724,['n'],1,right,['e'],0,0.3210921,0.2,0,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
56,6,1,1.6495973,['c'],1,left,['u'],1,0.2296852,0.2,1,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
57,6,1,1.9158785,['c'],0,right,['e'],0,0.1936697,0.2,1,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
58,6,1,2.4168313,['c'],1,left,['e'],0,0.1885111,0.1,0,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
59,6,1,1.6992693,['n'],1,right,['e'],0,0.1644951,0.2,0,0,FastFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
0,7,1,1.5011808,['n'],1,right,['u'],1,1.3479666,0.2,1,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
1,7,1,1.2159627,['n'],1,right,['e'],0,0.1915579,0.2,0,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
2,7,1,0.8678447,['c'],1,left,['u'],1,0.184197,0.4,1,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
3,7,1,1.0844156,['n'],1,right,['u'],1,0.8720297,0.1,1,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
4,7,1,1.2511142,['n'],1,right,['u'],1,0.1340921,0.4,1,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
5,7,1,1.534179,['c'],0,right,['e'],0,0.1823245,0.1,1,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
6,7,1,0.8164111,['c'],1,left,['u'],1,0.2245275,0.4,1,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
7,7,1,1.6841204,['n'],1,right,['u'],1,0.1994461,0.4,1,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
8,7,1,2.2678672,['n'],0,left,['e'],0,0.1514976,0.1,1,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
9,7,1,2.334125,['c'],1,left,['u'],1,0.1512356,0.4,1,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
10,7,1,1.0013298,['n'],0,left,['e'],0,0.555398,0.1,1,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
11,7,1,2.48409,['c'],1,left,['e'],0,0.1810799,0.2,0,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
12,7,1,1.6501071,['n'],1,right,['e'],0,0.7033567,0.1,0,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
13,7,1,1.0846043,['n'],1,right,['u'],1,0.1536594,0.4,1,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
14,7,1,1.1505969,['c'],1,left,['u'],1,0.1683718,0.4,1,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
15,7,1,1.6174907,['c'],1,left,['e'],0,0.1316047,0.4,0,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
16,7,1,2.6507709,['n'],0,left,['e'],0,0.4712414,0.2,1,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
17,7,1,1.0175402,['n'],1,right,['e'],0,0.078529,0.4,0,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
18,7,1,2.6489502,['n'],0,left,['e'],0,0.1330506,0.1,1,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
19,7,1,1.4997733,['n'],1,right,['e'],0,0.1653707,0.2,0,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
20,7,1,1.1178388,['n'],1,right,['e'],0,0.2126401,0.4,0,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
21,7,1,1.3340137,['c'],1,left,['e'],0,0.2494566,0.2,0,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
22,7,1,1.1006289,['c'],1,left,['e'],0,0.2626074,0.2,0,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
23,7,1,0.8507064,['c'],1,left,['e'],0,0.299652,0.4,0,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
24,7,1,1.7178424,['n'],1,right,['e'],0,0.2057496,0.1,0,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
25,7,1,1.2846679,['c'],0,right,['u'],1,0.165236,0.1,0,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
26,7,1,0.9012055,['c'],1,left,['u'],1,0.1728701,0.4,1,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
27,7,1,1.217411,['c'],1,left,['u'],1,0.2642603,0.1,1,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
28,7,1,0.9676136,['c'],1,left,['u'],1,0.1700165,0.4,1,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
29,7,1,1.4347088,['c'],1,left,['u'],1,0.2359132,0.2,1,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
30,7,1,0.9173245,['c'],1,left,['u'],1,0.1766625,0.4,1,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
31,7,1,2.0339108,['n'],1,right,['e'],0,0.1716546,0.2,0,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
32,7,1,1.3670693,['c'],0,right,['e'],0,0.2726013,0.2,1,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
33,7,1,2.0842476,['c'],0,right,['u'],1,0.1173022,0.2,0,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
34,7,1,1.534658,['c'],0,right,['u'],1,0.1661923,0.2,0,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
35,7,1,0.9675802,['c'],1,left,['u'],1,0.2190609,0.4,1,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
36,7,1,1.1992613,['c'],1,left,['u'],1,0.2145107,0.4,1,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
37,7,1,1.2510257,['c'],0,right,['u'],1,0.1735677,0.1,0,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
38,7,1,1.0008592,['c'],0,right,['u'],1,0.1457572,0.2,0,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
39,7,1,1.8342865,['c'],0,right,['u'],1,0.1325053,0.1,0,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
40,7,1,1.1345045,['c'],0,right,['u'],1,0.132628,0.4,0,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
41,7,1,1.284647,['c'],1,left,['u'],1,0.1901835,0.2,1,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
42,7,1,2.33442,['c'],0,right,['e'],0,0.1561938,0.2,1,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
43,7,1,1.9002659,['c'],0,right,['e'],0,0.1890975,0.1,1,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
44,7,1,3.4497976,['n'],1,right,['e'],0,0.1266556,0.1,0,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
45,7,1,1.8511632,['n'],0,left,['e'],0,0.194833,0.2,1,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
46,7,1,2.8678429,['c'],1,left,['u'],1,0.1398431,0.2,1,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
47,7,1,1.1013724,['c'],0,right,['e'],0,0.2210179,0.4,1,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
48,7,1,2.9518982,['n'],0,left,['e'],0,0.2412582,0.1,1,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
49,7,1,3.1173017,['c'],1,left,['e'],0,0.2222153,0.2,0,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
50,7,1,4.950345,['c'],1,left,['e'],0,0.3870466,0.1,0,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
51,7,1,1.2176441,['n'],0,left,['e'],0,0.1184379,0.1,1,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
52,7,1,2.4176585,['c'],1,left,['e'],0,0.1790497,0.1,0,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
53,7,1,0.8345658,['n'],1,right,['e'],0,0.1409863,0.4,0,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
54,7,1,0.9176347,['c'],1,left,['u'],1,0.2783014,0.1,1,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
55,7,1,1.5009778,['n'],1,right,['u'],1,0.4335524,0.4,1,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
56,7,1,2.6171408,['c'],0,right,['e'],0,0.2342425,0.1,1,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
57,7,1,0.7676597,['n'],1,right,['e'],0,0.1648353,0.2,0,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
58,7,1,1.1503823,['n'],1,right,['u'],1,0.1786589,0.1,1,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
59,7,1,1.1180097,['c'],1,left,['e'],0,0.1773723,0.2,0,0,AccFast,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
0,8,1,2.5005661,['n'],0,left,['e'],0,1.685918,0.1,1,0,AccAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
1,8,1,1.3168366,['n'],1,right,['e'],0,1.2329437,0.4,0,0,AccAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
2,8,1,1.8175316,['c'],1,left,['e'],0,0.5536634,0.1,0,0,AccAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
3,8,1,1.6842272,['n'],0,left,['e'],0,0.3392574,0.1,1,0,AccAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
4,8,1,1.2843661,['c'],1,left,['u'],1,0.7730376,0.4,1,0,AccAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
5,8,1,1.4837217,['n'],0,left,['u'],1,0.5904421,0.2,0,0,AccAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
6,8,1,1.3510215,['c'],1,left,['e'],0,0.6911598,0.1,0,0,AccAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
7,8,1,1.8834869,['n'],1,right,['u'],1,1.9833801,0.4,1,0,AccAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
8,8,1,2.0834907,['c'],0,right,['e'],0,0.5758014,0.2,1,0,AccAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
9,8,1,1.1343236,['n'],1,right,['u'],1,0.7833194,0.4,1,0,AccAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
10,8,1,1.9175648,['c'],0,right,['e'],0,2.0694185,0.4,1,0,AccAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
11,8,1,0.966585,['c'],1,left,['u'],1,0.2395294,0.2,1,0,AccAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
12,8,1,1.4508997,['c'],1,left,['u'],1,0.9586814,0.4,1,0,AccAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
13,8,1,2.4507048,['c'],0,right,['e'],0,0.4091771,0.1,1,0,AccAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
14,8,1,1.2991289,['n'],1,right,['u'],1,1.081284,0.4,1,0,AccAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
15,8,1,3.5328271,['c'],0,right,['e'],0,0.4992817,0.2,1,0,AccAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
16,8,1,0.9833249,['n'],1,right,['e'],0,1.7697566,0.1,0,0,AccAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
17,8,1,1.4501405,['n'],0,left,['e'],0,0.604199,0.2,1,0,AccAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
18,8,1,0.8173624,['n'],1,right,['u'],1,0.3900903,0.4,1,0,AccAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
19,8,1,1.0668617,['n'],1,right,['u'],1,0.7669782,0.1,1,0,AccAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
20,8,1,2.8006267,['c'],0,right,['e'],0,0.5789854,0.1,1,0,AccAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
21,8,1,1.2001794,['c'],1,left,['e'],0,0.2063469,0.1,0,0,AccAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
22,8,1,0.9843361,['n'],1,right,['u'],1,1.0253569,0.4,1,0,AccAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
23,8,1,4.2830401,['c'],0,right,['e'],0,1.8409096,0.4,1,0,AccAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
24,8,1,1.1004856,['n'],0,left,['e'],0,1.0065198,0.2,1,0,AccAcc,21,18,Woman,Right,NA,6,TRUE,TRUE,TRUE,TRUE
