withinblocktrial,block,block_repetition,rt,resp,acc,cresp,conf_press,cj,rtconf,coherence,slow_trial,manipulation,sub_id,age,gender,handedness,X,batch,check1,check2,check3,check4
52,10,1,0.6176109,['c'],0,right,['3'],4,0.1345211,0.2,0,AccAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
53,10,1,0.784196,['c'],0,right,['3'],4,0.1677807,0.2,0,AccAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
54,10,1,0.8842968,['c'],0,right,['3'],4,0.1346209,0.4,0,AccAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
55,10,1,0.8684775,['c'],0,right,['3'],4,0.1678744,0.1,0,AccAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
56,10,1,0.9004735,['c'],0,right,['3'],4,0.1175378,0.4,0,AccAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
57,10,1,0.7504592,['c'],0,right,['3'],4,0.0678204,0.2,0,AccAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
58,10,1,0.9828328,['c'],0,right,['2'],5,0.1184423,0.2,0,AccAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
59,10,1,1.5516806,['c'],1,left,['2'],5,1.5846066,0.2,0,AccAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
0,11,1,1.2028488,['c'],1,left,['3'],4,0.1009548,0.4,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
1,11,1,0.6160982,['c'],0,right,['3'],4,0.0516679,0.1,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
2,11,1,0.6999096,['c'],0,right,['3'],4,0.0334934,0.1,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
3,11,1,0.5837071,['c'],1,left,['3'],4,0.1017844,0.1,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
4,11,1,0.4512776,['c'],1,left,['3'],4,0.0844646,0.4,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
5,11,1,0.8343492,['c'],0,right,['2'],5,0.1679362,0.1,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
6,11,1,0.6347318,['c'],1,left,['8'],3,0.1008089,0.2,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
7,11,1,0.6009504,['c'],0,right,['2'],5,0.1513142,0.2,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
8,11,1,0.5007353,['c'],1,left,['3'],4,0.1337855,0.2,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
9,11,1,0.534488,['c'],1,left,['2'],5,0.2337943,0.2,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
10,11,1,0.6342121,['c'],1,left,['2'],5,0.1009151,0.4,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
11,11,1,0.8169527,['c'],1,left,['2'],5,0.1354776,0.4,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
12,11,1,0.7015606,['c'],1,left,['2'],5,0.0832609,0.4,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
13,11,1,0.7014827,['c'],1,left,['2'],5,0.2174306,0.4,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
14,11,1,1.3175318,['c'],1,left,['2'],5,0.1845187,0.1,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
15,11,1,0.8341447,['c'],0,right,['2'],5,0.1505999,0.2,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
16,11,1,0.9840896,['c'],0,right,['3'],4,0.1512677,0.2,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
17,11,1,1.0009104,['c'],1,left,['3'],4,0.1012699,0.4,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
18,11,1,1.284273,['n'],0,left,['8'],3,0.1337729,0.1,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
19,11,1,0.9181119,['c'],1,left,['3'],4,0.0677171,0.2,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
20,11,1,0.7006254,['c'],1,left,['2'],5,0.0843814,0.4,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
21,11,1,1.1999227,['c'],0,right,['2'],5,0.2001959,0.4,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
22,11,1,0.7681752,['c'],0,right,['3'],4,0.1011262,0.2,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
23,11,1,0.7840179,['c'],1,left,['3'],4,0.1339606,0.1,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
24,11,1,0.7502964,['c'],1,left,['3'],4,0.1178072,0.1,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
25,11,1,0.5668277,['c'],0,right,['3'],4,0.0516988,0.4,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
26,11,1,0.6847379,['c'],1,left,['3'],4,0.2009439,0.2,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
27,11,1,1.049724,['c'],0,right,['3'],4,0.3686533,0.2,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
28,11,1,3.1504839,['c'],1,left,['3'],4,0.0845863,0.2,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
29,11,1,1.2012554,['n'],1,right,['3'],4,0.0510058,0.1,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
30,11,1,0.75002,['c'],1,left,['3'],4,0.0506267,0.4,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
31,11,1,0.6669164,['c'],0,right,['3'],4,0.0345356,0.2,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
32,11,1,0.7845925,['c'],0,right,['3'],4,0.0341577,0.2,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
33,11,1,1.2164721,['c'],1,left,['3'],4,0.0337935,0.4,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
34,11,1,0.9337565,['n'],1,right,['3'],4,0.1178161,0.2,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
35,11,1,2.2331507,['n'],1,right,['8'],3,0.1665878,0.4,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
36,11,1,1.8839303,['n'],1,right,['8'],3,0.1683037,0.2,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
37,11,1,1.3988878,['n'],0,left,['8'],3,0.4670635,0.1,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
38,11,1,1.2513928,['n'],1,right,['8'],3,0.1669414,0.1,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
39,11,1,1.349871,['n'],1,right,['3'],4,0.1335961,0.4,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
40,11,1,1.0508738,['c'],1,left,['3'],4,0.1177242,0.4,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
41,11,1,1.6177283,['n'],0,left,['3'],4,0.1345883,0.1,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
42,11,1,1.2831311,['n'],1,right,['3'],4,0.0842701,0.1,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
43,11,1,1.6664222,['c'],0,right,['3'],4,0.2016807,0.4,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
44,11,1,0.7005714,['c'],0,right,['3'],4,0.0512724,0.1,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
45,11,1,0.6505094,['c'],1,left,['3'],4,0.0176265,0.2,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
46,11,1,1.4680045,['c'],0,right,['3'],4,0.0994456,0.1,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
47,11,1,1.1173935,['n'],1,right,['3'],4,0.1841438,0.4,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
48,11,1,1.0500276,['n'],0,left,['3'],4,0.0996946,0.2,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
49,11,1,1.5006389,['n'],0,left,['3'],4,0.0340101,0.1,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
50,11,1,1.5182119,['c'],0,right,['3'],4,0.2683543,0.1,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
51,11,1,1.6007877,['n'],0,left,['3'],4,0.1336691,0.1,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
52,11,1,1.1347139,['n'],1,right,['3'],4,0.0676773,0.2,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
53,11,1,3.9509335,['n'],1,right,['3'],4,0.0844015,0.1,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
54,11,1,0.7185674,['c'],1,left,['3'],4,0.1177289,0.1,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
55,11,1,0.4509676,['c'],0,right,['3'],4,0.0342176,0.4,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
56,11,1,1.1672243,['n'],1,right,['8'],3,0.1998503,0.2,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
57,11,1,0.8170362,['c'],1,left,['3'],4,0.0843677,0.2,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
58,11,1,0.6180355,['c'],0,right,['3'],4,0.0508828,0.4,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
59,11,1,0.734383,['c'],0,right,['2'],5,0.1009838,0.4,0,FastAcc,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
0,12,1,0.903749,['n'],1,right,['8'],3,0.06744,0.2,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
1,12,1,0.8832166,['c'],1,left,['3'],4,0.0169786,0.2,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
2,12,1,0.6344466,['c'],0,right,['2'],5,3.0681112,0.2,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
3,12,1,0.7998479,['c'],1,left,['2'],5,0.1176977,0.1,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
4,12,1,0.7181103,['c'],1,left,['2'],5,0.71768,0.2,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
5,12,1,0.6852361,['c'],1,left,['2'],5,0.1174741,0.1,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
6,12,1,0.6174906,['c'],1,left,['2'],5,0.0674605,0.4,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
7,12,1,0.633997,['c'],0,right,['3'],4,0.1344698,0.4,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
8,12,1,0.5014908,['c'],1,left,['2'],5,0.0513662,0.1,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
9,12,1,0.4839013,['c'],1,left,['2'],5,0.0679488,0.4,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
10,12,1,0.7180217,['c'],0,right,['2'],5,0.1343905,0.1,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
11,12,1,0.55073,['c'],1,left,['2'],5,0.1171117,0.2,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
12,12,1,0.6662148,['c'],1,left,['3'],4,0.0675755,0.4,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
13,12,1,1.0011856,['c'],1,left,['3'],4,0.1009939,0.4,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
14,12,1,0.7675475,['c'],0,right,['2'],5,0.0676074,0.1,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
15,12,1,0.8842896,['c'],0,right,['2'],5,0.4009277,0.4,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
16,12,1,1.000822,['c'],0,right,['2'],5,0.0343028,0.4,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
17,12,1,1.1501536,['c'],1,left,['2'],5,0.0679156,0.2,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
18,12,1,0.5676859,['c'],0,right,['2'],5,0.0678705,0.2,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
19,12,1,1.3007656,['c'],0,right,['2'],5,0.3678993,0.1,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
20,12,1,0.7836888,['c'],1,left,['2'],5,0.068804,0.1,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
21,12,1,0.8327784,['c'],0,right,['2'],5,0.0509136,0.1,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
22,12,1,0.80157,['c'],1,left,['2'],5,0.0343566,0.2,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
23,12,1,0.800878,['c'],0,right,['2'],5,0.017644,0.4,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
24,12,1,0.7183028,['c'],0,right,['3'],4,0.184551,0.2,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
25,12,1,0.667623,['c'],1,left,['3'],4,0.1848853,0.1,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
26,12,1,0.7686931,['c'],1,left,['2'],5,0.1010198,0.4,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
27,12,1,0.9682348,['c'],1,left,"['2', '3']",5,0.1351704,0.1,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
28,12,1,1.2327062,['c'],0,right,['3'],4,0.0853127,0.2,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
29,12,1,0.8509552,['n'],1,right,['8'],3,0.1171164,0.1,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
30,12,1,0.9842884,['c'],1,left,['3'],4,0.0845803,0.2,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
31,12,1,0.6675808,['c'],1,left,['3'],4,0.0511257,0.1,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
32,12,1,0.7997889,['c'],1,left,['3'],4,0.08361,0.2,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
33,12,1,0.7825303,['c'],0,right,['3'],4,0.1187627,0.2,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
34,12,1,0.8836389,['c'],0,right,['3'],4,0.1010631,0.4,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
35,12,1,2.5670455,['c'],0,right,['3'],4,0.0678128,0.1,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
36,12,1,0.7829314,['c'],0,right,['3'],4,0.051725,0.1,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
37,12,1,0.8683907,['c'],1,left,['3'],4,0.0509497,0.1,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
38,12,1,1.017423,['c'],1,left,['3'],4,0.1677967,0.2,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
39,12,1,1.7342713,['c'],0,right,['3'],4,0.1678981,0.2,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
40,12,1,0.7663424,['c'],1,left,['3'],4,0.0342153,0.4,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
41,12,1,1.4505288,['n'],0,left,['3'],4,0.1180806,0.1,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
42,12,1,2.1660186,['c'],0,right,['3'],4,0.1179555,0.2,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
43,12,1,0.7189642,['c'],1,left,['3'],4,0.0344448,0.4,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
44,12,1,0.4676909,['c'],1,left,['2'],5,0.1340675,0.4,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
45,12,1,0.4839,['c'],0,right,['3'],4,0.0842898,0.4,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
46,12,1,0.5023043,['c'],1,left,['3'],4,0.016831,0.1,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
47,12,1,0.8165533,['c'],0,right,['3'],4,0.1013693,0.4,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
48,12,1,1.184274,['n'],1,right,['8'],3,0.0848168,0.4,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
49,12,1,1.533804,['c'],1,left,['3'],4,0.1670355,0.2,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
50,12,1,1.1837996,['n'],0,left,['3'],4,0.0508949,0.2,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
51,12,1,1.2339063,['n'],1,right,['3'],4,0.1182212,0.4,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
52,12,1,0.9662858,['c'],1,left,['3'],4,0.101707,0.4,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
53,12,1,1.8341496,['c'],0,right,['3'],4,0.1847754,0.1,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
54,12,1,1.883933,['n'],1,right,['3'],4,0.2175165,0.4,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
55,12,1,0.8346783,['n'],1,right,['3'],4,0.0176874,0.1,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
56,12,1,0.9011799,['n'],1,right,['3'],4,0.0680562,0.2,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
57,12,1,1.9188749,['c'],1,left,['3'],4,0.0841871,0.2,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
58,12,1,0.8343354,['n'],1,right,['3'],4,0.0672457,0.4,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
59,12,1,0.6836117,['c'],0,right,['3'],4,0.0518103,0.1,0,FastFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
0,13,1,0.7687999,['c'],1,left,['3'],4,0.1175983,0.1,0,AccFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
1,13,1,0.7843883,['c'],0,right,['3'],4,0.0846056,0.2,0,AccFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
2,13,1,1.1012734,['c'],0,right,['3'],4,0.0175585,0.2,0,AccFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
3,13,1,1.1160078,['c'],1,left,['3'],4,0.0505936,0.1,0,AccFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
4,13,1,1.1846105,['c'],1,left,['3'],4,0.0183189,0.1,0,AccFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
5,13,1,0.9680069,['n'],0,left,['3'],4,0.1008199,0.1,0,AccFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
6,13,1,0.9343075,['n'],0,left,['3'],4,0.1012244,0.2,0,AccFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
7,13,1,0.9341503,['c'],1,left,['3'],4,0.1343676,0.1,0,AccFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
8,13,1,1.1171265,['n'],1,right,['3'],4,0.0841988,0.4,0,AccFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
9,13,1,0.8182102,['n'],1,right,['3'],4,0.1512144,0.1,0,AccFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
10,13,1,1.2826907,['c'],0,right,['3'],4,0.2008154,0.4,0,AccFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
11,13,1,0.81707,['c'],1,left,['3'],4,0.1347499,0.2,0,AccFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
12,13,1,0.9842164,['c'],0,right,['3'],4,0.0841619,0.4,0,AccFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
13,13,1,1.0836776,['c'],0,right,['3'],4,0.0842174,0.2,0,AccFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
14,13,1,0.9676343,['c'],0,right,['3'],4,0.1508199,0.2,0,AccFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
15,13,1,1.1178079,['n'],0,left,['3'],4,0.0677597,0.1,0,AccFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
16,13,1,2.3838298,['c'],1,left,['3'],4,0.1174509,0.4,0,AccFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
17,13,1,0.8014081,['c'],1,left,['3'],4,0.1356601,0.4,0,AccFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
18,13,1,0.734079,['c'],1,left,['3'],4,0.1010278,0.1,0,AccFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
19,13,1,0.7009528,['c'],0,right,['3'],4,0.1339393,0.1,0,AccFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
20,13,1,1.1678204,['n'],1,right,['3'],4,0.1342764,0.2,0,AccFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
21,13,1,0.8174366,['c'],1,left,['3'],4,0.0509028,0.4,0,AccFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
22,13,1,0.6338756,['c'],1,left,['3'],4,0.0846796,0.4,0,AccFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
23,13,1,0.6838361,['c'],1,left,['3'],4,0.0503108,0.2,0,AccFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
24,13,1,1.5015179,['n'],0,left,['3'],4,0.1845181,0.2,0,AccFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
25,13,1,1.1176392,['n'],1,right,['3'],4,0.1011931,0.2,0,AccFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
26,13,1,1.3501214,['c'],1,left,['3'],4,0.1510507,0.2,0,AccFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
27,13,1,0.7676243,['c'],1,left,['3'],4,0.0511759,0.1,0,AccFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
28,13,1,0.9008799,['c'],0,right,['3'],4,0.0511183,0.2,0,AccFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
29,13,1,0.8340017,['c'],0,right,['3'],4,0.0507512,0.4,0,AccFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
30,13,1,0.7502055,['c'],1,left,['3'],4,0.0842205,0.2,0,AccFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
31,13,1,0.9683958,['c'],0,right,['2'],5,0.7010215,0.4,0,AccFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
32,13,1,0.6676362,['c'],0,right,['3'],4,0.1845459,0.1,0,AccFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
33,13,1,1.1330234,['c'],0,right,['3'],4,0.101232,0.2,0,AccFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
34,13,1,1.2177047,['n'],1,right,['8'],3,0.1177422,0.1,0,AccFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
35,13,1,1.3340765,['c'],0,right,['8'],3,0.2342083,0.2,0,AccFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
36,13,1,1.4509941,['c'],0,right,['3'],4,0.7513314,0.1,0,AccFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
37,13,1,0.8677372,['c'],1,left,['8'],3,0.30104,0.1,0,AccFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
38,13,1,1.2503945,['n'],1,right,['8'],3,0.1332817,0.4,0,AccFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
39,13,1,0.9842429,['n'],1,right,['3'],4,0.1508022,0.1,0,AccFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
40,13,1,0.9677447,['c'],1,left,['3'],4,0.2011962,0.4,0,AccFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
41,13,1,1.1509535,['n'],1,right,['3'],4,0.1345171,0.4,0,AccFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
42,13,1,0.80125,['n'],1,right,['3'],4,0.1499786,0.2,0,AccFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
43,13,1,0.9666326,['n'],0,left,['3'],4,0.1843739,0.4,0,AccFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
44,13,1,1.1173135,['n'],0,left,['3'],4,0.1180881,0.2,0,AccFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
45,13,1,1.4182848,['n'],1,right,['3'],4,0.4016983,0.4,0,AccFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
46,13,1,1.1165822,['n'],1,right,['3'],4,0.1020097,0.1,0,AccFast,6,18,Woman,Right,NA,20,TRUE,TRUE,TRUE,TRUE
